cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
7739	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7760	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7783	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7829	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7849	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7871	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7889	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7911	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7925	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7939	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7940	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7941	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7952	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7964	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7969	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7987	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
7996	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8006	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8025	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8030	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8032	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8037	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8045	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8063	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8073	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8088	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8091	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8102	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8112	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8119	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8150	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8163	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8177	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8186	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8189	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8194	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8220	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8228	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8230	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8236	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8251	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8263	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8268	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
8371	3	95	Organic compounds	0.9894736842105263	Lipids and lipid-like molecules	0.8210735171261485	Glycerophospholipids	0.563529657477026	Glycerophosphocholines	0.38776942355889726	Phosphatidylcholines	0.10210526315789473	Aliphatic acyclic compounds	0.6083834586466166
4950	S466	1	no matches		no matches		no matches		no matches		no matches		no matches	
4954	S467	1	no matches		no matches		no matches		no matches		no matches		no matches	
4991	S468	1	no matches		no matches		no matches		no matches		no matches		no matches	
4994	S469	1	no matches		no matches		no matches		no matches		no matches		no matches	
5001	S470	1	no matches		no matches		no matches		no matches		no matches		no matches	
5007	S471	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Cyclic peptides	1.0	Aromatic heteropolycyclic compounds	1.0
5008	S472	1	no matches		no matches		no matches		no matches		no matches		no matches	
5011	S473	1	no matches		no matches		no matches		no matches		no matches		no matches	
5013	S474	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Carboxylic acids and derivatives	1.0	Amino acids, peptides, and analogues	1.0	Oligopeptides	1.0	Aromatic heteropolycyclic compounds	1.0
5014	S475	1	Organic compounds	1.0	Organic acids and derivatives	1.0	Peptidomimetics	1.0	Hybrid peptides	1.0	Hybrid peptides	1.0	Aromatic heteromonocyclic compounds	1.0
5015	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
5032	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
5263	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
6727	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
6778	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
6792	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
6879	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
6944	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
6972	18	14	Organic compounds	0.9285714285714286	Lipids and lipid-like molecules	0.5208333333333334	Steroids and steroid derivatives	0.24285714285714285	Bile acids, alcohols and derivatives	0.14285714285714285	Tetrahydroxy bile acids, alcohols and derivatives	0.10714285714285714	Aromatic heteropolycyclic compounds	0.4535714285714286
